station_id,balance_ratio,num_bikes_available,num_docks_available,external_id,name,short_name,lat,lon,rental_methods,capacity,electric_bike_surcharge_waiver,is_charging,eightd_has_key_dispenser,has_kiosk,lat_grid,lon_grid
382,0.21854480570975418,5.721649484536083,17.641752577319586,51d4dfe4-5046-452e-b0d5-65f2197c7e0c,CE-331 Avenida 2-Calle 17,331,19.388748,-99.183924,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.38,-99.19
383,0.14108257524997775,4.335051546391752,25.1159793814433,e6b39d7f-f038-4722-9fa9-f83623b7cb17,CE-279 La Morena-Providencia,279,19.399908,-99.166553,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.39,-99.17
385,0.1684663023461342,5.713917525773196,27.528350515463917,3688fa8d-f229-4a06-b0f1-c20c529f04d4,CE-291 Magdalena-División Del Norte,291,19.397651,-99.169946,"['KEY', 'CREDITCARD']",35,False,False,False,True,19.39,-99.17
388,0.20257137942896455,3.731958762886598,13.99742268041237,427f49bd-33a5-44cb-b3d3-5888d1dfd1ba,CE-314 Nueva York-Louisiana,314,19.391647,-99.177331,"['KEY', 'CREDITCARD']",19,False,False,False,True,19.39,-99.18
390,0.18068790936058976,4.788659793814433,20.11082474226804,d225be26-b802-478c-a554-26fb81eb6bb3,CE-319 Diagonal San Antonio-Luz Saviñón,319,19.391991,-99.162684,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.39,-99.17
394,0.16305366529481277,3.693298969072165,18.52577319587629,6e349502-64b2-430e-a450-02978bc29eba,CE-336 San Borja-Cda. Dr. J. Bartolache,336,19.385531,-99.169673,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.38,-99.17
396,0.19820626633770963,5.193298969072165,18.878865979381445,df7943fd-044b-444f-a194-c0de2ff4c3ba,CE-323 Concepción Beistegui-Gabriel Mancera,323,19.38898631224684,-99.1632449628014,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.38,-99.17
397,0.22346779775609632,6.719072164948454,21.422680412371133,aaaf8252-bc8d-404d-822b-4be392cd9355,CE-340 Anaxágoras-Avenida Eugenia,340,19.385625037771156,-99.15819257503244,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.38,-99.16
398,0.22680340517837513,4.760309278350515,15.481958762886597,4b0dde53-17f0-4f69-8e6e-b6307128f1df,CE-669 Los Juarez - Sagredo,669,19.37076863433144,-99.1873613745247,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.37,-99.19
400,0.16141277738836868,5.525773195876289,27.510309278350515,dfbe8ba8-0929-4d9a-a6f8-da629326aa7d,CE-317 Avenida Coyoacán-Torres Adalid,317,19.391456,-99.166157,"['KEY', 'CREDITCARD']",35,False,False,False,True,19.39,-99.17
401,0.18019164684113137,4.77319587628866,20.353092783505154,90c21ab7-72c7-43d5-a957-90d7d3cf9add,CE-299 Romero de Terreros-Mier Y Pesado,299,19.394601,-99.165054,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.39,-99.17
405,0.1835259013839705,5.587628865979381,23.489690721649485,56847c99-71ca-44cc-8884-b4be47af3098,CE-352 Tintoreto-Giorgione,352,19.384146,-99.185491,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.38,-99.19
406,0.09436606981370953,1.7706185567010309,16.396907216494846,2a5fa709-bec7-4a36-b721-43758d8731f1,CE-366 Porfirio Díaz-Augusto Rodin,366,19.378423,-99.181891,"['KEY', 'CREDITCARD']",19,False,False,False,True,19.37,-99.19
407,0.19064959538853785,5.853092783505154,24.036082474226806,07e4fca7-239e-4ecf-ae82-ead6d0078456,CE-395 San Lorenzo-Martín Mendalde,395,19.373725,-99.169807,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.37,-99.17
410,0.12406788639419747,2.8530927835051547,19.435567010309278,c4991491-cd32-4d4e-880d-753121bfad24,CE-380 Moras-San Lorenzo,380,19.374756,-99.173539,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.37,-99.18
411,0.15340038099506947,4.025773195876289,21.02061855670103,6bd14a1a-42bb-4b9e-b897-4dcb4b416c44,CE-338 Nicolás San Juan-San Borja,338,19.384242,-99.16326,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.38,-99.17
412,0.2041498580606604,4.657216494845361,17.587628865979383,b1c24253-5486-48a9-8bc5-9da77c947d74,CE-420 María Luz Bringas-Oso,420,19.36967233269665,-99.17958118026944,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.36,-99.18
413,0.16662100723812767,3.0721649484536084,14.141752577319588,a1cface0-4eb8-427d-98d9-8d6bb7ab9803,CE-373 Pilares-Gabriel Mancera,373,19.377932,-99.166594,"['KEY', 'CREDITCARD']",19,False,False,False,True,19.37,-99.17
414,0.11513128910036126,3.097938144329897,23.25,31333604-0c9a-46f8-a8c6-4b7007e8b9d7,CE-416 Recreo-Parroquia,416,19.371279,-99.177623,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.37,-99.18
415,0.1547894314514813,5.881443298969073,29.871134020618555,38a73a9c-7323-4309-9edc-7957f4340b23,CE-386 Poussin-Donatello,386,19.374912,-99.185807,"['KEY', 'CREDITCARD']",39,False,False,False,True,19.37,-99.19
417,0.17740769621840227,5.417525773195877,23.788659793814432,53712f04-0bda-4354-b34e-2ef33c67ef92,CE-342 Pitágoras-Av. División del Norte,342,19.38237,-99.1598779,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.38,-99.16
419,0.1695573853955828,5.798969072164948,27.662371134020617,d304c66f-d5b1-4da9-b5d3-1f4610fdab46,CE-369 Porfirio Díaz-Av. Insurgentes,369,19.379941,-99.177224,"['KEY', 'CREDITCARD']",35,False,False,False,True,19.37,-99.18
420,0.16256351386055196,6.09020618556701,30.45618556701031,4abd59f8-29c0-463a-879c-1b78297413c8,CE-389 Santander-Félix Cuevas,389,19.373438,-99.179531,"['KEY', 'CREDITCARD']",39,False,False,False,True,19.37,-99.18
423,0.1972508591065292,5.878865979381444,22.925257731958762,c7487207-3050-4446-b80f-33699ec75a66,CE-436 Rodríguez Saro-Búfalo,436,19.36623,-99.177904,"['KEY', 'CREDITCARD']",30,False,False,False,True,19.36,-99.18
424,0.21983038153141246,5.809278350515464,20.376288659793815,cd3ef967-35dc-41ba-880a-56550099dfe8,CE-334 Nueva York-Av. Insurgentes,334,19.386530826718293,-99.17510658508034,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.38,-99.18
426,0.11833062036534635,2.231958762886598,16.02577319587629,0b144a7e-825f-4631-98e7-98f4fb57ee9a,CE-422 Búfalo-José María Rico (Eje 8),422,19.368403,-99.177472,"['KEY', 'CREDITCARD']",19,False,False,False,True,19.36,-99.18
427,0.1344154873962135,3.0283505154639174,18.028350515463917,06f897b9-35fd-4673-a78d-7f1d60fec342,CE-363 Holbein-Paulo Ucello,363,19.380839,-99.183932,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.38,-99.19
429,0.2216851704996035,5.677835051546392,19.533505154639176,91e3354c-124e-4f3f-92de-7bb232e1c05a,CE-346 San Francisco-Santa Margarita,346,19.38496594717172,-99.17411729704328,"['KEY', 'CREDITCARD']",26,False,False,False,True,19.38,-99.18
431,0.10667355019103114,2.384020618556701,19.25515463917526,f65d64f0-0fe8-4b25-974e-9e2a1f6479ac,CE-371 Tlacoquemécatl-Capulín,371,19.378546,-99.174297,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.37,-99.18
432,0.15187802914042264,4.600515463917525,24.77061855670103,1bc4f0b4-b963-48cc-91ea-cabe72bf520e,CE-401 San Lorenzo-Avenida Cuauhtémoc,401,19.372101,-99.161501,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.37,-99.17
433,0.21089554775121785,3.056701030927835,10.56701030927835,e66dbeb3-ec5b-4151-8f51-0c95d6648755,CE-356 Matías Romero -Adolfo Prieto,356,19.381287,-99.1702,"['KEY', 'CREDITCARD']",15,False,False,False,True,19.38,-99.18
434,0.12508200965320113,2.3092783505154637,15.6159793814433,f9ff84fb-a078-4a90-b48b-895449e2d638,CE-433 Jose María Olloqui-Lopéz Cotilla,433,19.363548,-99.170766,"['KEY', 'CREDITCARD']",19,False,False,False,True,19.36,-99.18
435,0.21464664489345406,6.445876288659794,22.033505154639176,194c29a7-617a-42f6-9a31-f146ae50ca79,CE-277 Prolongación Tonalá-Obrero Mundial,277,19.401807,-99.15909,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.400000000000002,-99.16
437,0.1171624075539365,3.5257731958762886,25.8479381443299,47fbb08e-cc37-45be-be61-f6236b65b906,CE-404 Miguel Laurent-Avenida División Del Norte,404,19.373833,-99.157433,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.37,-99.16
444,0.2057484777235184,3.904639175257732,14.152061855670103,9bdf03c6-37dc-437d-8a6d-40d7522dd7aa,CE-444 General Manuel Rincón-Agustín Gutierrez,444,19.359475,-99.159437,"['KEY', 'CREDITCARD']",19,False,False,False,True,19.35,-99.16
445,0.2121361732312617,6.551546391752577,23.827319587628867,5357c1ad-4c31-4111-b20a-b3fbd49795da,CE-441 Puente Xoco-Real de Mayorazgo,441,19.36121366007657,-99.16772089901316,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.36,-99.17
448,0.09759115703205928,2.961340206185567,26.438144329896907,07f84f0c-a316-4c54-9503-5ebba1089508,CE-359 Matías Romero -Pestalozzi,359,19.379331,-99.161163,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.37,-99.17
449,0.19066257673216436,4.981958762886598,19.992268041237114,bfc9a5b7-671e-4f43-8933-df225fa920e7,CE-398 Juan Sánchez Azcona-Félix Cuevas,398,19.37104,-99.165653,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.37,-99.17
452,0.1873614910637593,6.420103092783505,27.435567010309278,e12bbf7a-7467-46b5-a5e5-dce40e058b70,CE-326 Eugenia-Nebraska,326,19.388978,-99.174811,"['KEY', 'CREDITCARD']",35,False,False,False,True,19.38,-99.18
454,0.19317317269860973,5.038659793814433,19.81958762886598,ec22e098-2f33-411c-affc-c219340f9a76,CE-402 Uxmal-Municipio Libre,402,19.370934360592926,-99.1587414220112,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.37,-99.16
456,0.2145071609997652,4.899484536082475,15.25,a95e8a34-5c2b-4802-9904-bcabfaa3cdaa,CE-483 Colegio Salesiano - Marina Nacional,483,19.443092,-99.177612,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.44,-99.18
457,0.17027433197312172,3.8195876288659796,17.61082474226804,36921c05-0cca-4053-8ccb-94d2d9debce2,CE-313 Pensilvania-Oklahoma,313,19.391431,-99.178989,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.39,-99.18
460,0.22416839995176946,4.190721649484536,13.6159793814433,527d11c6-d653-4003-b4d7-536238630694,CE-392 Patricio Sanz-Félix Cuevas,392,19.373004,-99.174764,"['KEY', 'CREDITCARD']",19,False,False,False,True,19.37,-99.18
462,0.1909977857626422,4.242268041237113,17.34278350515464,c00b32fd-72cb-459a-bafb-449a4c59192e,CE-357 Matías Romero -Amores,357,19.380617,-99.167066,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.38,-99.17
466,0.16507608080720573,5.641752577319588,26.70876288659794,c6a74f01-251b-4d59-a969-4073c9075fc4,CE-496 Maestro Rural - José Parres,496,19.449039,-99.170246,"['KEY', 'CREDITCARD']",35,False,False,False,True,19.44,-99.18
468,0.21123998846697606,6.430412371134021,22.788659793814432,7fb0cc0c-6208-4e09-88d8-b3d204966dd3,CE-149 Mérida-Antonio M. Anza,149,19.41199,-99.155699,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.41,-99.16
469,0.14618397345608414,5.541237113402062,30.5,22e4abb7-d085-494b-b852-1959c3ec1608,CE-495 Amado Nervo - de los Maestros,495,19.445528,-99.166934,"['KEY', 'CREDITCARD']",39,False,False,False,True,19.44,-99.17
472,0.22653508771929823,4.729381443298969,15.577319587628866,b72262e9-d951-44d5-b234-45d9ca1d34fd,CE-245 Lago Onega-Av. Ejército Nacional,245,19.438347,-99.190503,"['KEY', 'CREDITCARD']",21,False,False,False,True,19.43,-99.2
473,0.19399964296871514,6.695876288659794,27.193298969072163,8d9432ad-d486-4a08-8bdb-3a10a01da631,CE-425 Nicolas San Juan-Avenida Universidad,425,19.36704,-99.167387,"['KEY', 'CREDITCARD']",35,False,False,False,True,19.36,-99.17
475,0.165261774813018,5.646907216494846,26.690721649484537,64a41976-59d8-4587-b27b-7e724375db8f,CE-502 Mar Mediterráneo - Callejón de la Zanja,502,19.453432,-99.174636,"['KEY', 'CREDITCARD']",35,False,False,False,True,19.45,-99.18
477,0.21772354657143092,7.747422680412371,27.528350515463917,7d9950c1-447e-4c8b-a953-45b169b29a4f,CE-498 de los Maestros - Plan de Agua Prieta,498,19.453146248510524,-99.16645511990282,"['KEY', 'CREDITCARD']",37,False,False,False,True,19.45,-99.17
478,0.18182327533515344,4.177835051546392,16.853092783505154,992cd43a-e002-4858-b8ef-4584a5928cdc,CE-536 Fresno - Eulalia Guzmán (Eje 2 Norte),536,19.458881,-99.159215,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.45,-99.16
479,0.10281226665924101,5.115979381443299,44.80670103092783,e36b9d26-7777-4774-894b-0db132ecec47,CE-497 Manuel Carpio - Plan de Ayala,497,19.452688,-99.170157,"['KEY', 'CREDITCARD']",51,False,False,False,True,19.45,-99.18
484,0.19523644747464608,7.492268041237113,29.170103092783506,74fbe297-30e0-4d7c-8db3-d9aa0005edc3,CE-499 de los Maestros - Calzada de los Gallos,499,19.455986,-99.165966,"['KEY', 'CREDITCARD']",39,False,False,False,True,19.45,-99.17
495,0.16356131977972221,3.731958762886598,18.09278350515464,783775b3-08a3-4905-8f08-a15d70f84a3b,CE-703 Miguel Hidalgo - Calzada General Anaya,703,19.350776,-99.155379,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.35,-99.16
496,0.17520142077449538,6.09020618556701,27.484536082474225,31df96e1-1f67-41f1-9f2a-b49bc66fd5f1,CE-673 Miguel Noreña - José María Ibarrarán,673,19.363153,-99.186963,"['KEY', 'CREDITCARD']",35,False,False,False,True,19.36,-99.19
507,0.22523026992099157,5.956185567010309,18.074742268041238,e20feb13-c84e-4311-bc52-79fca97eff6d,CE-626 San Borja - Petén,626,19.382115,-99.153988,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.38,-99.16
513,0.08753281484616703,2.86340206185567,28.97422680412371,9d50b2fb-1db3-480b-a8e9-0e45ba31f717,CE-688 Panzacola - Miguel Ángel de Quevedo,688,19.346975,-99.178791,"['KEY', 'CREDITCARD']",33,False,False,False,True,19.34,-99.18
514,0.15000220283725438,4.005154639175258,22.048969072164947,35b745ec-9439-4429-8d65-25f652cbf76e,CE-661 Madrid - Universidad,661,19.35675,-99.171769,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.35,-99.18
515,0.22467490029801535,6.63659793814433,20.742268041237114,adda1d52-c790-415f-b7b8-af95d828a8ba,CE-618 Bartolomé R. Salido - Edzna,618,19.381824,-99.148086,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.38,-99.15
519,0.11521608154284085,2.631443298969072,19.559278350515463,af36ca20-7898-4492-90a5-f17e5cc0d64c,CE-689 G. Pérez Valenzuela - Salvador Novo,689,19.351426,-99.175455,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.35,-99.18
522,0.17729999397118223,3.332474226804124,14.47938144329897,9ee5273a-6f6f-49a5-bace-eb2a80ef95ca,CE-629 Tajín - Chichen Itzá,629,19.376367,-99.155872,"['KEY', 'CREDITCARD']",19,False,False,False,True,19.37,-99.16
546,0.1282140092090787,2.9329896907216493,19.376288659793815,b786dcc6-d55c-4e4d-bade-07bb312e2455,CE-664 Hortensia - 2da cerrada de Minerva,664,19.355544,-99.178992,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.35,-99.18
549,0.19828722002635046,4.47680412371134,16.75515463917526,794e2765-f0f2-48c3-a534-78cb1f5928d6,CE-663 Hortensia - Avenida Universidad,663,19.3548028,-99.1754194,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.35,-99.18
553,0.18812395582902083,4.311855670103093,17.695876288659793,7f1d2883-b473-41cf-9dd3-2ea4a7db19c8,CE-662 Manzano - Circuito Interior,662,19.362041,-99.175158,"['KEY', 'CREDITCARD']",23,False,False,False,True,19.36,-99.18
554,0.1887038276315308,5.734536082474227,24.09020618556701,7cace8ba-01b3-414a-ab5f-5269ccd9ce02,CE-679 Olivo - Tecoyotitla,679,19.354886,-99.184642,"['KEY', 'CREDITCARD']",31,False,False,False,True,19.35,-99.19
559,0.210243684880619,5.306701030927835,20.172680412371133,1d870e93-3666-4087-ae78-e59d9a49be3f,CE-678 Francia - Tecoyotitla,678,19.3588634,-99.1829297,"['KEY', 'CREDITCARD']",27,False,False,False,True,19.35,-99.19
